IMG Genome ID,Genome Name / Sample Name,Phylum_new,Class_new,Order_new,Family_new,Genus_new,Species_new
2663763512,Lentilactobacillus otakiensis DSM 19908,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus otakiensis
2558860982,Legionella fairfieldensis ATCC 49588,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella fairfieldensis
2667528105,Loigolactobacillus coryniformis coryniformis DSM 20001,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Loigolactobacillus,Loigolactobacillus coryniformis
2588253795,Kluyvera ascorbata ATCC 33433,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kluyvera,Kluyvera ascorbata
2630968673,Kangiella geojedonensis KCTC 23420,Pseudomonadota,Gammaproteobacteria,Kangiellales,Kangiellaceae,Kangiella,Kangiella geojedonensis
2623620476,Enterocloster citroniae NLAE-zl-G70,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster citroniae
2710724008,Ignavibacteria bacterium RIFCSPLOWO2_02_FULL_55_14,Ignavibacteriota,Ignavibacteria,unclassified,unclassified,unclassified,Ignavibacteria bacterium RIFCSPLOWO2_02_FULL_55_14
2524614800,Jonesia quinghaiensis DSM 15701,Actinomycetota,Actinomycetes,Micrococcales,Jonesiaceae,Jonesia,Jonesia quinghaiensis
2700989138,Liquorilactobacillus uvarum DSM 19971,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Liquorilactobacillus,Liquorilactobacillus uvarum
2667527675,Companilactobacillus futsaii JCM 17355,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Companilactobacillus,Companilactobacillus futsaii
2690315814,Kallipyga gabonensis GM4,Bacillota,Tissierellia,unclassified,unclassified,Kallipyga,Kallipyga gabonensis
2627854165,Halomonas sp. PR-M31,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. PR-M31
2617270935,Halomonas caseinilytica CGMCC 1.6773,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas caseinilytica
2695420551,Leisingera sp. ANG-Vp,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Leisingera,Leisingera sp. ANG-Vp
2519103189,Gracilibacillus lacisalsi DSM 19029,Bacillota,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,Gracilibacillus lacisalsi
2695420716,Levilactobacillus namurensis DSM 19117,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus namurensis
2593339258,Lachnospiraceae bacterium NE2001,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium NE2001
2681813002,Hydrogenophaga palleronii NBRC 102513,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,Hydrogenophaga palleronii
2667527909,Secundilactobacillus malefermentans DSM 5705,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Secundilactobacillus,Secundilactobacillus malefermentans
2600255157,Lachnospiraceae bacterium A4,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium A4
640069313,Herminiimonas arsenicoxydans ULPAs1,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herminiimonas,Herminiimonas arsenicoxydans
2571042015,Lachnospiraceae bacterium MA2020,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium MA2020
2700989134,Levilactobacillus acidifarinae DSM 19394,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Levilactobacillus,Levilactobacillus acidifarinae
2645727726,Komagataeibacter europaeus CECT 8546,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Komagataeibacter,Komagataeibacter europaeus
2657245013,Companilactobacillus tucceti DSM 20183,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Companilactobacillus,Companilactobacillus tucceti
2597490369,Halanaerobium salsuginis ATCC 51327,Bacillota,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,Halanaerobium salsuginis
2523231079,Janthinobacterium sp. HH01,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Janthinobacterium sp. HH01
2690315885,Kordiimonas lacus S3-22,Pseudomonadota,Alphaproteobacteria,Kordiimonadales,Kordiimonadaceae,Kordiimonas,Kordiimonas lacus
2548876796,Kurthia senegalensis JC8E,Bacillota,Bacilli,Bacillales,Planococcaceae,Kurthia,Kurthia senegalensis
2627854200,Halobacillus sp. BBL2006,Bacillota,Bacilli,Bacillales,Bacillaceae,Halobacillus,Halobacillus sp. BBL2006
2576861491,Kitasatospora cheerisanensis KCTC 2395,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Kitasatospora,Kitasatospora cheerisanensis
2645727693,Herbaspirillum chlorophenolicum CPW301,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum chlorophenolicum
2648501484,Gordonia sihwensis no. 9,Actinomycetota,Actinomycetes,Mycobacteriales,Gordoniaceae,Gordonia,Gordonia sihwensis
2630968605,Jejuia pallidilutea JCM 19538,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Jejuia,Jejuia pallidilutea
2546825547,Helicobacter pametensis ATCC 51478,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter pametensis
2667528169,Gracilibacillus kekensis CGMCC 1.10681,Bacillota,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,Gracilibacillus kekensis
2681812987,Companilactobacillus nodensis NBRC 107160,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Companilactobacillus,Companilactobacillus nodensis
2639762816,Limosilactobacillus fermentum L930BB,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum
2663762721,Lentzea flaviverrucosa CGMCC 4.578,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Lentzea,Lentzea flaviverrucosa
2523533581,Gryllotalpicola ginsengisoli DSM 22003,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Gryllotalpicola,Gryllotalpicola ginsengisoli
2548876994,Herbaspirillum lusitanum P6-12,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,Herbaspirillum lusitanum
2639762508,Halomonas aquamarina 558,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas aquamarina
649989965,Lactobacillus iners LactinV 03V1-b,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus iners
2545824624,Ilumatobacter coccineum YM16-304,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,Ilumatobacter,Ilumatobacter coccineus
2639762748,Croceibacterium mercuriale Coronado,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceibacterium,Croceibacterium mercuriale
2531839270,Klebsiella sp. OBRC7,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. OBRC7
2558860134,Lachnospira multipara MC2003,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospira,Lachnospira multipara
2667528057,Furfurilactobacillus rossiae DSM 15814,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Furfurilactobacillus,Furfurilactobacillus rossiae
2548876534,Lentibacillus jeotgali Grbi,Bacillota,Bacilli,Bacillales,Bacillaceae,Lentibacillus,Lentibacillus jeotgali
2636415636,Lactococcus garvieae Lg-ilsanpaik-gs201105,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,Lactococcus garvieae
2528311141,Leptospira fainei sv. Hurstbridge BUT 6,Spirochaetota,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira fainei
2663762901,Loigolactobacillus rennini DSM 20253,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Loigolactobacillus,Loigolactobacillus rennini
2636415633,Kordia jejudonensis SSK3-3,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Kordia,Kordia jejudonensis
2513237186,Halobacillus halophilus DSM 2266,Bacillota,Bacilli,Bacillales,Bacillaceae,Halobacillus,Halobacillus halophilus
2619619150,Halobacillus karajensis HD-03,Bacillota,Bacilli,Bacillales,Bacillaceae,Halobacillus,Halobacillus karajensis
2663763277,Companilactobacillus crustorum LMG 23699,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Companilactobacillus,Companilactobacillus crustorum
2590828657,Intrasporangium oryzae NRRL B-24470,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Intrasporangium,Intrasporangium oryzae
2509601028,"Holophaga foetida TMBS4, DSM 6591",Acidobacteriota,Holophagae,Holophagales,Holophagaceae,Holophaga,Holophaga foetida
2639762567,Leifsonia sp. CL154,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia sp. CL154
2571042483,Halorhodospira halochloris A,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Halorhodospira,Halorhodospira halochloris
2600255289,Klebsiella sp. NFIX16,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. NFIX16
2558860988,Lachnospiraceae bacterium MD2004,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium MD2004
2571042919,Leeuwenhoekiella sp. MAR_2009_132 (v2 assembly),Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella sp. MAR_2009_132
2693429757,Legionella cincinnatiensis ATCC43753,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella cincinnatiensis
2541047972,Klebsiella pneumoniae UHKPC47,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae
2700989132,Lentilactobacillus buchneri DSM 20057,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus buchneri
2506520045,Pseudoleptotrichia goodfellowii LB 57,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Pseudoleptotrichia,Pseudoleptotrichia goodfellowii
2603880202,Klebsiella sp. NFIX38,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. NFIX38
2654587582,Jiangella muralis DSM 45357,Actinomycetota,Actinomycetes,Jiangellales,Jiangellaceae,Jiangella,Jiangella muralis
2671180553,Lactobacillus delbrueckii indicus DSM 15996,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus delbrueckii
2541047153,Leptospira broomii 5399,Spirochaetota,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira broomii
2648501129,Klebsiella sp. RIT-PI-d,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. RIT-PI-d
2593339252,Gramella sp. Hel_I_59,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Christiangramia,Gramella sp. Hel_I_59
2660238082,Lactobacillus kitasatonis DSM 16761,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus kitasatonis
2519899685,Hahella ganghwensis DSM 17046,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella,Hahella ganghwensis
2639762526,Leifsonia sp. CL147,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia sp. CL147
2663763308,Lacticaseibacillus pantheris DSM 15945,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus pantheris
2551306395,Legionella anisa Linanisette,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella anisa
637000149,Leifsonia xyli xyli CTCB07,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia xyli
640753031,Kineococcus radiotolerans SRS30216,Actinomycetota,Actinomycetes,Kineosporiales,Kineosporiaceae,Kineococcus,Kineococcus radiotolerans
2663763294,Grimontia sp. AD028,Pseudomonadota,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia,Grimontia sp. AD028
2561511070,Legionella wadsworthii ATCC 33877,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella wadsworthii
2630968337,Kiloniella litopenaei P1-1,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Kiloniellaceae,Kiloniella,Kiloniella litopenaei
2675903315,Rothia kristinae RSA5,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Rothia,Rothia kristinae
2657245270,Lachnospiraceae bacterium NLAE-zl-G231,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium NLAE-zl-G231
2667527581,Ligilactobacillus agilis DSM 20509,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Ligilactobacillus agilis
2639762943,Hyphomicrobium sp. GJ21,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Hyphomicrobium,Hyphomicrobium sp. GJ21
2643221865,Leifsonia sp. Leaf264,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia sp. Leaf264
2513237357,Helcococcus kunzii ATCC 51366,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Helcococcus,Helcococcus kunzii
2681813159,Liquorilactobacillus oeni DSM 19972,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Liquorilactobacillus,Liquorilactobacillus oeni
2558860287,Leptotrichia sp. oral taxon 225 F0581,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia sp. oral taxon 225
2663763201,Liquorilactobacillus vini DSM 20605,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Liquorilactobacillus,Liquorilactobacillus vini
2558309151,Intrasporangiaceae bacterium URHB0013,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,unclassified,Intrasporangiaceae bacterium URHB0013
2523533622,Lactobacillus psittaci DSM 15354,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus psittaci
2630968748,Companilactobacillus ginsenosidimutans EMML 3041,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Companilactobacillus,Companilactobacillus ginsenosidimutans
2667528132,Lacticaseibacillus zeae DSM 20178,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,Lacticaseibacillus zeae
2523533533,Hamadaea tsunoensis DSM 44101,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Hamadaea,Hamadaea tsunoensis
2663762831,Legionella oakridgensis Oak Ridge-10,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella oakridgensis
2687453730,Granulicella pectinivorans DSM 21001,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Granulicella,Granulicella pectinivorans
2711768162,Halomonas sp. S2151,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. S2151
2630968393,Lactiplantibacillus herbarum TCF032-E4,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus,Lactiplantibacillus herbarum
2711768761,Ignavibacteria bacterium RIFOXYC12_FULL_35_11,Ignavibacteriota,Ignavibacteria,unclassified,unclassified,unclassified,Ignavibacteria bacterium RIFOXYC12_FULL_35_11
2663763418,Lentilactobacillus kefiri DSM 20587,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lentilactobacillus,Lentilactobacillus kefiri
2558860280,Kutzneria sp. 744,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Kutzneria,Kutzneria sp. 744
2519899552,Fructilactobacillus florum 2F,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Fructilactobacillus,Fructilactobacillus florum
2523231043,Gordonia polyisoprenivorans Kd2,Actinomycetota,Actinomycetes,Mycobacteriales,Gordoniaceae,Gordonia,Gordonia polyisoprenivorans
2642422549,Halanaerobium congolense WG1,Bacillota,Clostridia,Halanaerobiales,Halanaerobiaceae,Halanaerobium,Halanaerobium congolense
2523231046,Gordonia sihwensis NBRC 108236,Actinomycetota,Actinomycetes,Mycobacteriales,Gordoniaceae,Gordonia,Gordonia sihwensis
2561511098,Lachnospiraceae bacterium C6A11,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium C6A11
2563367165,Lactobacillus sp. ASF360,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus sp. ASF360
2700989125,Secundilactobacillus similis DSM 23365,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Secundilactobacillus,Secundilactobacillus similis
2643221669,Leifsonia sp. Root1293,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia sp. Root1293
2684623166,Halomonas sp. R57-5,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas sp. R57-5
2681812897,Fluoribacter gormanii ATCC 33342,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Fluoribacter,Fluoribacter gormanii
2603880178,Klebsiella sp. NFIX34,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. NFIX34
2617270787,Halomonas arcis CGMCC 1.6494,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas arcis
2600255307,Klebsiella sp. NFIX56,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. NFIX56
2639763200,Leifsonia sp. 509MF,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia sp. 509MF
2541047154,Leptospira kmetyi sv. Malaysia Bejo-Iso9,Spirochaetota,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira kmetyi
2675903597,Hydrogenibacillus schlegelii DSM 2000,Bacillota,Bacilli,Bacillales,Bacillales Family X. Incertae Sedis,Hydrogenibacillus,Hydrogenibacillus schlegelii
2515154140,Kribbella catacumbae DSM 19601,Actinomycetota,Actinomycetes,Propionibacteriales,Kribbellaceae,Kribbella,Kribbella catacumbae
2593339220,Lachnospiraceae bacterium G11,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium G11
2657245627,Limosilactobacillus cellobiosus DSM 20055,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus fermentum
2600255300,Klebsiella sp. NFIX30,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. NFIX30
2671180263,Secundilactobacillus paracollinoides DSM 15502,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Secundilactobacillus,Secundilactobacillus paracollinoides
2503982037,Granulicella mallensis MP5ACTX8,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Granulicella,Granulicella mallensis
2562617199,Lachnospiraceae bacterium FD2005,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium FD2005
2690315877,Helcobacillus massiliensis FF11,Actinomycetota,Actinomycetes,Micrococcales,Dermabacteraceae,Helcobacillus,Helcobacillus massiliensis
2634166281,Ruania alba DSM 21368,Actinomycetota,Actinomycetes,Micrococcales,Ruaniaceae,Ruania,Ruania alba
2603880211,Klebsiella sp. NFIX24,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella sp. NFIX24
2617270760,Halomonas shengliensis CGMCC 1.6444,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Halomonas shengliensis
2537561589,Leptospira vanthielii sv. Holland Waz Holland,Spirochaetota,Spirochaetia,Leptospirales,Leptospiraceae,Leptospira,Leptospira vanthielii
2558860136,Lachnospiraceae bacterium YSB2008,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,unclassified,Lachnospiraceae bacterium YSB2008
2700989480,Helicobacter magdeburgensis MIT 96-1001,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter magdeburgensis
2512047060,Haemophilus pittmaniae HK 85,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus pittmaniae
2675903232,Halolactibacillus halophilus DSM 17073,Bacillota,Bacilli,Bacillales,Bacillaceae,Halolactibacillus,Halolactibacillus halophilus
2627854194,Legionella norrlandica LEGN,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella norrlandica
2639762661,Leifsonia sp. 21MFCrub1.1,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia sp. 21MFCrub1.1
649633058,"Isosphaera pallida IS1B, ATCC 43644",Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,Isosphaera,Isosphaera pallida
2693429889,Jannaschia faecimaris DSM 100420,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Jannaschia,Jannaschia faecimaris
