,IMG Genome ID,Genome Name_x,cobamide biosynthesis category,Phylum,Class,Order,Family,Genus,Species,Ecosystem Category
4937,2698536713,Gillisia mitskevichiae DSM 19839,very likely non-producer,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gillisia,Gillisia mitskevichiae,
4938,2554235206,Gillisia sp. CAL575,very likely non-producer,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gillisia,Gillisia sp. CAL575,
4939,2548877032,Gillisia sp. CBA3202,very likely non-producer,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gillisia,Gillisia sp. CBA3202,Aquatic
4940,2576861397,Gillisia sp. Hel_I_29,very likely non-producer,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gillisia,Gillisia sp. Hel_I_29,Aquatic
4941,2593339200,Gillisia sp. Hel_I_86,very likely non-producer,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gillisia,Gillisia sp. Hel_I_86,
4942,2634166549,Gillisia sp. Hel1_33_143,very likely non-producer,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gillisia,Gillisia sp. Hel1_33_143,
4943,2524614680,Gillisia sp. JM1,very likely non-producer,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gillisia,Gillisia sp. JM1,
4944,2630968833,Gilvimarinus agarilyticus JEA5,Cbi salvager,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Gilvimarinus,Gilvimarinus agarilyticus,
4945,2519103187,Gilvimarinus chinensis DSM 19667,Cbi salvager,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Gilvimarinus,Gilvimarinus chinensis,Aquatic
4946,2648501747,Gilvimarinus polysaccharolyticus YN3,Cbi salvager,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Gilvimarinus,Gilvimarinus polysaccharolyticus,
4947,2529292809,Glaciecola agarilytica NO2,Cbi salvager,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola agarilytica,Aquatic
4948,2531839188,Glaciecola arctica BSs20135,Cbi salvager,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola arctica,Aquatic
4949,2529292810,Glaciecola chathamensis S18K6,Cbi salvager,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola chathamensis,Aquatic
4950,2531839189,Glaciecola lipolytica E3,very likely non-producer,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola lipolytica,Aquatic
4951,2531839187,Glaciecola mesophila KMM 241,Cbi salvager,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola mesophila,Animal
4952,2511231080,Glaciecola nitratireducens FR1064,very likely non-producer,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola nitratireducens,Aquatic
4953,2524023167,Glaciecola pallidula DSM 14239,very likely non-producer,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola pallidula,Aquatic
4954,2531839185,Glaciecola polaris LMG 21857,Cbi salvager,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola polaris,Aquatic
4955,2545824640,Glaciecola psychrophila 170,Cbi salvager,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola psychrophila,Unclassified
4956,2534682265,Glaciecola punicea DSM 14233,very likely non-producer,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola punicea,Aquatic
4957,2513237134,Glaciecola sp. ANT9081 (cola82),very likely non-producer,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola sp. ANT9081,Aquatic
4958,643886097,Glaciecola sp. HTCC 2999,very likely non-producer,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Glaciecola,Glaciecola sp. HTCC2999,
4959,2524614536,Glaciibacter superstes DSM 21135,very likely non-producer,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Glaciibacter,Glaciibacter superstes,Terrestrial
4960,2558309063,Gloeobacter kilaueensis JS1,very likely non-producer,Cyanobacteria,Gloeobacteria,Gloeobacterales,Gloeobacteraceae,Gloeobacter,Gloeobacter kilaueensis,
4961,637000121,Gloeobacter violaceus PCC 7421,likely corrinoid producer,Cyanobacteria,Gloeobacteria,Gloeobacterales,Gloeobacteraceae,Gloeobacter,Gloeobacter violaceus,Terrestrial
4962,2508501033,Gloeocapsa sp. PCC 73106,possible corrinoid producer,Cyanobacteria,unclassified,Chroococcales,Chroococcaceae,Gloeocapsa,Gloeocapsa sp. PCC 73106,Aquatic
4963,2503754017,Gloeocapsa sp. PCC 7428,possible corrinoid producer,Cyanobacteria,unclassified,Chroococcales,Chroococcaceae,Gloeocapsa,Gloeocapsa sp. PCC 7428,Aquatic
4964,2522125174,Glomeribacter sp. 1016415,very likely non-producer,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Glomeribacter,Glomeribacter sp. 1016415,
4965,643348555,Gluconacetobacter diazotrophicus PA1 5,Cbi salvager,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter diazotrophicus,Plants
4966,2547132372,Gluconacetobacter europaeus 5P3,likely corrinoid producer,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter europaeus,Food production
4967,647000257,Gluconacetobacter hansenii ATCC 23769,likely corrinoid producer,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter hansenii,Food production
4968,2636415401,Gluconacetobacter intermedius AF2,likely corrinoid producer,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter intermedius,
4969,2547132373,Gluconacetobacter oboediens 174Bp2,likely corrinoid producer,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter oboediens,Food production
4970,2617270965,Gluconacetobacter rhaeticus AF1,likely corrinoid producer,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter rhaeticus,
4971,651324036,Gluconacetobacter sp. SXCC-1,possible corrinoid producer,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter sp. SXCC-1,Food production
4972,2558860240,Gluconacetobacter xylinus E25,likely corrinoid producer,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconacetobacter,Gluconacetobacter xylinus,
4973,2551306054,Gluconobacter frateurii NBRC 101659,likely corrinoid producer,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,Gluconobacter frateurii,Plants
4974,2684622537,Gluconobacter japonicus R-49117,likely corrinoid producer,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,Gluconobacter japonicus,
4975,2513237393,Gluconobacter morbifer G707,very likely non-producer,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,Gluconobacter morbifer,Insecta
4976,2579779103,Gluconobacter oxydans DSM 2003,very likely non-producer,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,Gluconobacter oxydans,
4977,2541048000,Gluconobacter thailandicus NBRC 3255,likely corrinoid producer,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,Gluconobacter thailandicus,Plants
4978,2523533535,Glycomyces arizonensis DSM 44726,very likely non-producer,Actinobacteria,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces,Glycomyces arizonensis,Terrestrial
4979,2663762751,Glycomyces harbinensis CGMCC 4.3516,very likely non-producer,Actinobacteria,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces,Glycomyces harbinensis,
4980,2671180087,Glycomyces sambucus CGMCC 4.3147,very likely non-producer,Actinobacteria,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces,Glycomyces sambucus,
4981,2513237120,Glycomyces tenuis DSM 44171,very likely non-producer,Actinobacteria,Actinobacteria,Glycomycetales,Glycomycetaceae,Glycomyces,Glycomyces tenuis,Terrestrial
4982,2596583534,Goodfellowiella coeruleoviolacea DSM 43935,likely corrinoid producer,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Goodfellowiella,Goodfellowiella coeruleoviolacea,
4983,2523231036,Gordonia aichiensis NBRC 108223,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia aichiensis,Animal
4984,2571042717,Gordonia alkanivorans CGMCC 6845,likely corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia alkanivorans,Terrestrial
4985,2514885044,Gordonia amarae NBRC 15530,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia amarae,Wastewater
4986,2524614765,Gordonia amicalis CCMA-559 (Biosurfactant),likely corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia amicalis,Terrestrial
4987,2519899569,Gordonia araii NBRC 100433,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia araii,Human
4988,646311932,"Gordonia bronchialis 3410, DSM 43247",possible corrinoid producer,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Gordonia,Gordonia bronchialis,Human
4989,2523231038,Gordonia effusa NBRC 100432,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia effusa,Human
4990,2526164525,"Gordonia hirsuta K718a, DSM 44140",possible corrinoid producer,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Gordonia,Gordonia hirsuta,Solid waste
4991,2675903489,Gordonia hydrophobica NBRC 16057,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia hydrophobica,Solid waste
4992,2645727985,Gordonia jacobaea mv1,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia jacobaea,
4993,2519899672,Gordonia kroppenstedtii DSM 45133,possible corrinoid producer,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Gordonia,Gordonia kroppenstedtii,Aquatic
4994,2523231040,Gordonia malaquae NBRC 108250,likely corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia malaquae,Wastewater
4995,2523231041,Gordonia namibiensis NBRC 108229,likely corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia namibiensis,Terrestrial
4996,651324037,Gordonia neofelifaecis NRRL B-59395,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia neofelifaecis,Mammals
4997,2514885045,Gordonia otitidis NBRC 100426,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia otitidis,
4998,2523231042,Gordonia paraffinivorans NBRC 108238,likely corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia paraffinivorans,Wastewater
4999,2523231043,Gordonia polyisoprenivorans Kd2,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia polyisoprenivorans,Aquatic
5000,2523231044,Gordonia rhizosphera NBRC 16068,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia rhizosphera,Terrestrial
5001,2523231045,Gordonia rubripertincta NBRC 101908,likely corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia rubripertincta,Terrestrial
5002,2524614582,Gordonia shandongensis DSM 45094,possible corrinoid producer,Actinobacteria,Actinobacteria,Actinomycetales,Nocardiaceae,Gordonia,Gordonia shandongensis,Terrestrial
5003,2523231046,Gordonia sihwensis NBRC 108236,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia sihwensis,Biotransformation
5004,2523231047,Gordonia soli NBRC 108243,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia soli,Terrestrial
5005,2523231035,Gordonia sp. KTR9,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia sp. KTR9,Human
5006,2648501484,Gordonia sp. no. 9,possible corrinoid producer,unclassified,unclassified,unclassified,unclassified,Gordonia,Gordonia sp. no. 9,
5007,2648501237,Gordonia sp. QH-11,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia sp. QH-11,
5008,2615840623,Gordonia sp. V-85,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia sp. V-85,
5009,2675903424,Gordonia sp.QH-12,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia sp.QH-12,
5010,2513237321,Gordonia sputi NBRC 100414,likely corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia sputi,Animal
5011,2545824722,Gordonia terrae C-6,possible corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia terrae,Terrestrial
5012,2636416072,Gordonia westfalica DSM 44215,likely corrinoid producer,Actinobacteria,Actinobacteria,Corynebacteriales,Gordoniaceae,Gordonia,Gordonia westfalica,
5013,2617271106,Gorillibacterium massiliense G5,Cbi salvager,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Gorillibacterium,Gorillibacterium massiliense G5,Protists
5014,2671180506,Gorillibacterium sp. SN4,Cbi salvager,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Gorillibacterium,Gorillibacterium sp. SN4,
5015,2609459992,Gracilibacillus boraciitolerans JCM 21714,very likely non-producer,Firmicutes,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,Gracilibacillus boraciitolerans,
5016,2545824697,Gracilibacillus halophilus YIM-C55.5,very likely non-producer,Firmicutes,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,Gracilibacillus halophilus,Terrestrial
5017,2667528169,Gracilibacillus kekensis CGMCC 1.10681,very likely non-producer,Firmicutes,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,Gracilibacillus kekensis,
5018,2519103189,Gracilibacillus lacisalsi DSM 19029,very likely non-producer,Firmicutes,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,Gracilibacillus lacisalsi,Aquatic
5019,2617270768,Gracilibacillus orientalis CGMCC 1.4250,very likely non-producer,Firmicutes,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,Gracilibacillus orientalis,
5020,2690315889,Gracilibacillus sp. Awa-1,very likely non-producer,Firmicutes,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,Gracilibacillus sp. Awa-1,
5021,2617270788,Gracilibacillus ureilyticus CGMCC 1.7727,very likely non-producer,Firmicutes,Bacilli,Bacillales,Bacillaceae,Gracilibacillus,Gracilibacillus ureilyticus,
5022,2515154158,Gracilimonas tropica DSM 19535,very likely non-producer,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,Gracilimonas,Gracilimonas tropica,Lab enrichment
5023,2524614734,Gramella echinicola DSM 19838,very likely non-producer,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella echinicola,Unclassified
5024,639633025,Gramella forsetii KT0803,very likely non-producer,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella forsetii,Aquatic
5025,2524614725,Gramella portivictoriae DSM 23547,very likely non-producer,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella portivictoriae,Aquatic
5026,2593339252,Gramella sp. Hel_I_59,very likely non-producer,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella sp. Hel_I_59,
5027,2634166337,Gramella sp. Mar_2010_102,very likely non-producer,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella sp. Mar_2010_102,Aquatic
5028,2634166336,Gramella sp. MAR_2010_147,very likely non-producer,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gramella,Gramella sp. MAR_2010_147,Aquatic
5029,2558860206,Granulibacter bethesdensis CGDNIH4,possible corrinoid producer,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Granulibacter,Granulibacter bethesdensis,
5030,645951817,Granulicatella adiacens ATCC 49175,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella adiacens,Human
5031,2684622850,Granulicatella balaenopterae DSM 15827,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella balaenopterae,
5032,647533172,Granulicatella elegans ATCC 700633,very likely non-producer,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,Granulicatella elegans,Human
5033,2503982037,Granulicella mallensis MP5ACTX8,very likely corrinoid producer,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Granulicella,Granulicella mallensis,Terrestrial
5034,2687453730,Granulicella pectinivorans DSM 21001,Cbi salvager,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Granulicella,Granulicella pectinivorans,Aquatic
5035,2681813547,Granulicella rosea DSM 18704,Cbi salvager,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Granulicella,Granulicella rosea,Aquatic
5036,649633002,Granulicella tundricola MP5ACTX9,very likely corrinoid producer,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Granulicella,Granulicella tundricola,
5037,2522572156,Granulicoccus phenolivorans DSM 17626,likely corrinoid producer,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Granulicoccus,Granulicoccus phenolivorans,Wastewater
5038,647000258,Grimontia hollisae CIP 101886,very likely non-producer,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia,Grimontia hollisae,Human
5039,2684622615,Grimontia marina CECT 8713,very likely non-producer,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia,Grimontia marina,
5040,2663763294,Grimontia sp. AD028,very likely non-producer,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia,Grimontia sp. AK16,Aquatic
5041,2531839526,Grimontia sp. AK16,very likely non-producer,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Grimontia,Grimontia sp. AK16,Aquatic
5042,2523533581,Gryllotalpicola ginsengisoli DSM 22003,very likely non-producer,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Gryllotalpicola,Gryllotalpicola ginsengisoli,Terrestrial
5043,2616644830,Gulbenkiania indica DSM 17901,Cbi salvager,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Gulbenkiania,Gulbenkiania indica,
5044,2654587626,Gulbenkiania mobilis MB1,Cbi salvager,Proteobacteria,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Gulbenkiania,Gulbenkiania mobilis,
5045,2524614660,Gulosibacter molinativorax DSM 13485,very likely non-producer,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Gulosibacter,Gulosibacter molinativorax,Terrestrial
